mmsi,event_id,flag,nearest_ais_km,unmatched,vessel_class,size_category,speed_knots,heading,turn_off,turn_on,lat,lon,label
564868772,3367,Singapore,228.9,True,cargo,large,3.4,342.9,2024-06-06T09:00:00,2024-06-07T03:28:01.693712,50.4609,139.9786,1
636641616,8127,Liberia,26.3,False,cargo,VLCC,10.7,267.5,2024-01-18T14:00:00,2024-01-18T17:00:55.112790,37.0864,21.9199,0
220578220,5893,Denmark,40.3,True,tanker,VLCC,9.0,242.2,2024-05-22T08:00:00,2024-05-22T08:58:10.402087,34.0512,17.1211,0
626250717,13726,Gabon,24.2,False,bulk_carrier,small,16.6,232.4,2024-08-16T03:00:00,2024-08-16T08:14:58.919545,20.8584,78.4326,0
511245419,7022,Palau,108.6,False,tanker,medium,5.2,243.4,2024-12-12T15:00:00,2024-12-12T15:30:06.021913,35.8994,-5.619,0
626212149,424,Gabon,161.5,True,tanker,medium,8.1,110.1,2024-08-03T15:00:00,2024-08-03T22:56:37.571406,49.684,139.3269,1
432294039,18777,Japan,62.4,False,tanker,medium,12.7,120.7,2024-08-08T23:00:00,2024-08-08T23:19:31.991337,1.2279,-0.3379,0
412969172,6650,China,96.0,True,tanker,medium,19.6,349.6,2024-06-22T21:00:00,2024-06-22T22:41:34.173272,-3.9876,52.5699,0
626840042,2169,Gabon,271.4,False,tanker,medium,7.5,134.1,2024-01-31T03:00:00,2024-01-31T22:41:07.461053,-2.0363,65.1016,1
511079874,1669,Palau,96.9,False,tanker,large,5.5,26.5,2024-11-22T03:00:00,2024-11-22T11:55:45.394173,21.7843,78.794,1
441670366,15399,South Korea,99.1,False,cargo,medium,8.9,133.4,2024-03-18T07:00:00,2024-03-18T13:32:57.123025,5.1362,-3.8837,0
626353058,6406,Gabon,105.6,True,tanker,medium,1.9,344.8,2024-05-07T16:00:00,2024-05-08T14:46:43.720303,44.3466,36.4484,1
259879425,7943,Norway,2.0,False,container,VLCC,4.9,359.2,2024-11-11T22:00:00,2024-11-11T22:06:00,10.2173,-14.6989,0
369619022,18290,USA,31.0,False,container,small,7.5,191.0,2024-01-03T13:00:00,2024-01-03T13:06:00,43.705,-31.4793,0
233290084,16063,UK,59.3,False,passenger,VLCC,6.3,83.0,2024-01-29T12:00:00,2024-01-29T14:58:49.239448,34.4072,15.7101,0
219887940,14372,Denmark,15.7,False,cargo,large,3.4,295.3,2024-04-30T20:00:00,2024-04-30T21:39:41.718309,36.1401,3.3378,0
565965955,8050,Singapore,2.0,False,container,small,10.1,30.5,2024-04-23T07:00:00,2024-04-23T11:20:57.403420,8.0868,-16.6768,0
353996614,4294,Panama,125.5,False,tanker,VLCC,4.6,24.1,2024-02-09T17:00:00,2024-02-09T17:30:00,49.022,-12.2338,1
613028465,8980,Cameroon,31.1,False,cargo,medium,10.0,220.6,2024-03-16T06:00:00,2024-03-16T10:31:45.232204,33.1217,24.0338,0
674835202,4470,Tanzania,168.1,True,tanker,medium,3.0,49.1,2024-12-25T04:00:00,2024-12-25T21:17:02.058854,8.7979,-6.8691,1
219378692,3841,Denmark,28.4,False,bulk_carrier,large,13.7,298.8,2024-04-16T21:00:00,2024-04-17T02:23:44.484139,0.3838,114.2648,0
441114369,3171,South Korea,88.8,False,tanker,small,12.2,235.8,2024-01-28T04:00:00,2024-01-28T11:26:53.463027,38.0267,29.4986,0
674141764,776,Tanzania,170.6,True,cargo,large,9.4,60.1,2024-07-06T12:00:00,2024-07-06T17:43:28.563103,20.0189,115.0866,1
432207468,13315,Japan,86.1,True,passenger,small,8.7,121.9,2024-09-11T01:00:00,2024-09-11T02:06:14.079243,11.1935,58.8366,0
303101870,3047,USA,2.0,True,tanker,large,15.5,124.9,2024-10-31T04:00:00,2024-10-31T05:25:07.196020,18.135,118.0938,0
441323751,5935,South Korea,70.5,False,cargo,small,7.5,128.1,2024-05-13T04:00:00,2024-05-13T05:55:47.234535,36.9201,3.9988,0
674792338,3886,Tanzania,113.0,True,cargo,large,2.4,7.2,2024-07-30T10:00:00,2024-07-31T16:36:34.728988,54.1857,144.9169,1
356801298,8372,Panama,42.7,False,tanker,small,8.0,225.8,2024-02-10T15:00:00,2024-02-10T19:02:10.689458,41.0948,14.3591,0
431804233,14063,Japan,61.6,False,cargo,medium,6.4,200.3,2024-10-21T18:00:00,2024-10-21T23:43:50.374273,16.5721,53.333,0
220462682,6814,Denmark,2.0,False,container,VLCC,14.9,207.9,2024-03-11T01:00:00,2024-03-11T05:29:13.315407,30.2396,30.4222,0
257765765,12298,Norway,24.7,False,cargo,large,6.0,355.9,2024-08-10T08:00:00,2024-08-10T08:06:00,6.9816,113.4873,0
511132414,8762,Palau,75.2,False,passenger,small,8.2,339.4,2024-04-29T09:00:00,2024-04-29T10:49:29.249542,36.4725,22.6018,0
564654266,14886,Singapore,56.8,False,bulk_carrier,small,16.7,291.1,2024-06-22T11:00:00,2024-06-22T16:46:54.241994,11.2724,-5.5476,0
259183893,116,Norway,14.1,False,cargo,small,6.1,109.2,2024-01-21T20:00:00,2024-01-21T20:06:00,9.1857,55.328,0
257365869,12828,Norway,39.0,False,tanker,large,5.8,27.6,2024-07-16T05:00:00,2024-07-16T11:00:05.245837,39.6264,30.0088,0
412555470,13814,China,77.2,False,bulk_carrier,small,4.9,108.2,2024-01-14T10:00:00,2024-01-14T12:16:09.915858,12.1971,118.06,0
626488566,1969,Gabon,225.6,True,tanker,large,2.0,251.7,2024-11-27T23:00:00,2024-11-28T17:09:23.727917,70.7099,31.1181,1
563802218,12097,Singapore,47.9,False,tanker,medium,14.6,110.5,2024-08-13T21:00:00,2024-08-14T00:19:30.995023,-0.3091,-7.3716,0
511859385,5452,Palau,95.1,False,bulk_carrier,VLCC,4.7,296.6,2024-10-11T18:00:00,2024-10-11T23:47:39.940841,41.1784,17.868,0
626943047,6481,Gabon,44.5,False,cargo,small,6.9,82.7,2024-02-18T08:00:00,2024-02-18T13:30:25.428662,40.6069,23.8109,0
565848558,6325,Singapore,77.2,False,container,large,11.9,174.6,2024-03-14T15:00:00,2024-03-14T16:26:38.104983,7.1754,-18.5508,0
637029513,7742,Liberia,41.1,False,tanker,medium,6.6,81.1,2024-01-28T08:00:00,2024-01-28T09:14:35.940969,74.8595,22.2986,0
432389331,12913,Japan,138.1,False,bulk_carrier,large,19.6,140.0,2024-05-15T22:00:00,2024-05-15T22:06:00,37.01,-35.4943,0
626852328,2450,Gabon,200.9,True,cargo,large,3.1,101.4,2024-10-06T09:00:00,2024-10-07T04:49:16.563803,34.2043,20.3149,1
219733531,3714,Denmark,58.0,False,cargo,VLCC,9.5,210.0,2024-03-25T04:00:00,2024-03-25T05:28:56.598985,70.4488,24.9574,0
211834688,17091,Germany,31.4,False,cargo,large,12.2,143.7,2024-01-21T13:00:00,2024-01-21T13:06:00,39.9601,-26.9212,0
674061802,19475,Tanzania,57.7,False,cargo,medium,10.2,226.6,2024-08-08T20:00:00,2024-08-08T20:06:00,17.6166,110.3,0
671829033,4187,Togo,150.3,True,tanker,large,6.0,246.2,2024-03-12T03:00:00,2024-03-12T16:48:29.814153,44.659,133.5614,1
538624443,3980,Marshall Islands,24.5,False,tanker,medium,10.2,293.3,2024-03-25T10:00:00,2024-03-25T13:59:34.323126,-6.6059,71.587,0
432584938,9676,Japan,50.5,False,tanker,medium,13.6,180.9,2024-11-28T02:00:00,2024-11-28T04:14:13.645918,-4.8632,-18.1632,0
636657384,1513,Liberia,227.5,False,tanker,VLCC,9.3,357.7,2024-11-10T01:00:00,2024-11-10T07:11:30.171723,8.0245,-5.0425,1
674929010,4611,Tanzania,185.4,True,tanker,medium,0.8,343.2,2024-12-27T06:00:00,2024-12-27T17:32:04.094967,36.335,22.6636,1
626201522,6296,Gabon,5.2,False,cargo,large,9.2,335.8,2024-12-13T19:00:00,2024-12-13T20:50:34.556965,8.57,-9.1206,0
232843019,19541,UK,86.2,False,tanker,medium,13.8,265.2,2024-04-03T22:00:00,2024-04-03T22:49:15.028981,39.4567,-16.0569,0
239770883,18199,Greece,48.4,False,cargo,VLCC,16.8,244.1,2024-10-12T10:00:00,2024-10-12T10:06:00,10.8074,109.8605,0
241628150,1965,Greece,66.3,False,cargo,small,13.4,200.3,2024-02-21T21:00:00,2024-02-21T23:27:49.806241,39.8988,-3.4636,0
511222533,8882,Palau,3.4,True,cargo,large,0.8,266.8,2024-04-04T12:00:00,2024-04-04T15:42:58.033626,70.1412,53.3597,0
211574669,9726,Germany,9.3,True,bulk_carrier,small,8.5,56.8,2024-07-06T14:00:00,2024-07-06T14:06:00,0.9288,-2.9778,0
220457687,18968,Denmark,49.8,False,fishing,small,9.8,254.0,2024-01-16T06:00:00,2024-01-16T11:03:02.283062,-9.8169,52.9478,0
511960580,15445,Palau,51.4,False,cargo,VLCC,8.3,74.4,2024-11-07T18:00:00,2024-11-08T01:11:53.880201,3.5279,76.5439,0
671457541,17118,Togo,22.5,False,container,small,5.6,328.9,2024-07-15T08:00:00,2024-07-15T08:25:19.339758,-1.7522,-2.8421,0
368263035,18821,USA,18.7,False,bulk_carrier,small,9.7,235.7,2024-08-08T14:00:00,2024-08-08T15:55:01.028692,6.9328,111.1444,0
565169281,15192,Singapore,51.5,False,cargo,medium,9.1,163.2,2024-03-12T11:00:00,2024-03-12T17:45:58.747729,19.983,63.6532,0
338247605,13440,USA,26.6,False,tanker,large,13.0,318.7,2024-10-06T15:00:00,2024-10-06T17:48:05.456728,54.3343,137.8645,0
414325552,9747,China,2.0,False,cargo,small,15.0,57.0,2024-11-18T20:00:00,2024-11-18T20:42:20.296382,38.273,6.7264,0
366976473,8972,USA,8.8,False,cargo,medium,9.7,231.7,2024-10-19T00:00:00,2024-10-19T05:00:41.133525,35.8921,19.4739,0
613575923,2512,Cameroon,44.5,True,container,VLCC,15.6,144.3,2024-03-23T11:00:00,2024-03-23T15:27:52.693964,11.7077,118.4491,0
674136874,6393,Tanzania,184.7,True,cargo,large,5.7,109.8,2024-07-04T16:00:00,2024-07-05T08:24:23.434807,36.1389,-5.2825,1
564862621,1228,Singapore,184.0,True,tanker,VLCC,3.4,36.4,2024-11-22T09:00:00,2024-11-22T11:10:14.385130,48.3247,132.301,1
511773894,17133,Palau,2.0,False,cargo,VLCC,5.4,61.7,2024-11-22T11:00:00,2024-11-22T16:56:59.336941,75.1388,28.3876,0
413523274,12018,China,23.5,False,cargo,small,7.3,19.7,2024-09-03T21:00:00,2024-09-03T21:06:00,33.0475,31.7404,0
233669973,17697,UK,2.0,False,fishing,VLCC,14.4,285.8,2024-11-10T06:00:00,2024-11-10T06:06:00,13.5455,113.6663,0
355372282,8248,Panama,28.8,False,tanker,medium,8.0,299.9,2024-09-26T13:00:00,2024-09-26T18:32:07.944188,5.1067,-7.4968,0
219895686,176,Denmark,47.2,False,bulk_carrier,medium,0.7,49.7,2024-08-16T03:00:00,2024-08-16T06:11:25.273097,22.0813,119.7068,0
626369205,5502,Gabon,223.5,True,tanker,large,4.6,177.0,2024-12-11T09:00:00,2024-12-12T08:23:57.838383,36.4594,22.5073,1
637700991,4098,Liberia,158.7,True,bulk_carrier,VLCC,4.7,287.7,2024-09-21T13:00:00,2024-09-22T19:07:58.850673,14.2776,-3.3667,1
414593827,10461,China,98.1,False,bulk_carrier,medium,8.2,61.9,2024-07-28T14:00:00,2024-07-28T20:15:55.972624,36.5395,22.6495,0
237913448,11163,Greece,53.9,False,bulk_carrier,medium,4.0,237.0,2024-12-23T21:00:00,2024-12-24T00:09:23.728418,3.4723,55.9723,0
234323660,7465,UK,87.6,False,bulk_carrier,medium,9.0,283.8,2024-10-27T01:00:00,2024-10-27T01:06:00,1.538,-12.4127,0
637096430,12788,Liberia,27.3,False,cargo,small,14.2,11.2,2024-01-28T14:00:00,2024-01-28T14:06:00,37.2148,22.3923,0
440831101,12605,South Korea,2.0,False,bulk_carrier,large,12.1,45.8,2024-10-11T03:00:00,2024-10-11T03:48:34.674950,7.2642,110.5688,0
671347429,1081,Togo,104.4,False,fishing,medium,11.1,221.6,2024-04-01T05:00:00,2024-04-01T06:22:25.848537,50.9196,136.5212,0
671029379,18015,Togo,34.7,True,tanker,medium,4.9,287.3,2024-07-26T07:00:00,2024-07-26T12:40:10.270574,18.7989,105.6894,0
219788592,9000,Denmark,107.6,True,bulk_carrier,large,10.1,204.6,2024-01-30T22:00:00,2024-01-30T23:29:10.424010,43.4205,142.9725,0
432422981,19578,Japan,109.6,False,other,large,6.3,26.1,2024-08-24T16:00:00,2024-08-24T17:14:56.848033,5.1309,119.9763,0
616116557,324,Comoros,111.7,True,tanker,VLCC,3.4,15.5,2024-03-26T21:00:00,2024-03-27T06:56:16.177642,44.8961,36.6444,1
414565253,17481,China,59.6,False,tanker,small,17.1,55.0,2024-04-23T22:00:00,2024-04-23T22:06:00,-1.995,59.3483,0
219965310,8621,Denmark,138.9,False,tanker,medium,12.8,239.2,2024-07-24T04:00:00,2024-07-24T04:06:00,35.0836,20.6265,0
538011268,8088,Marshall Islands,47.1,False,tanker,VLCC,15.6,340.4,2024-10-01T08:00:00,2024-10-01T11:43:58.814092,9.5977,109.1575,0
357850493,14375,Panama,18.8,True,other,VLCC,13.2,62.3,2024-04-18T11:00:00,2024-04-18T11:06:00,38.0354,-28.3179,0
674212727,12908,Tanzania,52.5,False,tanker,medium,14.2,156.2,2024-11-20T11:00:00,2024-11-20T11:06:00,49.6183,-6.7861,0
616880408,3640,Comoros,147.4,False,tanker,VLCC,3.5,239.8,2024-07-14T06:00:00,2024-07-15T11:12:29.466867,-4.7448,-16.7127,1
413064745,15254,China,38.6,False,cargo,small,7.4,314.7,2024-05-13T04:00:00,2024-05-13T08:38:02.353384,6.799,-15.8732,0
414216554,2758,China,39.5,False,tanker,small,5.4,303.0,2024-03-26T13:00:00,2024-03-26T13:06:00,44.5159,-24.766,0
366269763,19444,USA,2.0,False,tanker,large,2.2,31.3,2024-09-05T17:00:00,2024-09-05T17:31:16.562203,6.7603,68.572,0
234101626,428,UK,82.2,False,fishing,medium,10.1,55.2,2024-07-21T04:00:00,2024-07-21T04:59:45.869464,35.7271,-5.1153,0
257622258,18867,Norway,117.1,False,cargo,large,16.7,111.5,2024-06-10T08:00:00,2024-06-10T10:07:40.632120,3.1002,57.685,0
220982328,19401,Denmark,53.6,False,tanker,large,9.2,189.3,2024-05-11T15:00:00,2024-05-11T17:10:39.412923,68.7457,48.6686,0
563696101,5648,Singapore,2.0,False,tanker,VLCC,5.2,87.9,2024-02-08T23:00:00,2024-02-08T23:06:00,0.9469,-6.4906,0
235508779,1449,UK,122.2,True,cargo,VLCC,5.2,328.3,2024-09-27T13:00:00,2024-09-28T22:58:16.338360,39.0382,11.0326,1
671829033,4190,Togo,151.9,True,tanker,large,3.0,6.7,2024-06-24T13:00:00,2024-06-25T14:13:11.035720,36.4065,22.5971,1
440140064,20002,South Korea,123.1,False,tanker,medium,5.5,79.2,2024-08-01T02:00:00,2024-08-01T02:44:21.882914,33.7346,23.9065,0
674645945,5095,Tanzania,2.0,False,cargo,large,7.8,134.5,2024-09-16T02:00:00,2024-09-16T09:39:07.476127,8.1912,54.9708,0
538094612,6134,Marshall Islands,171.2,True,tanker,VLCC,6.3,164.9,2024-12-13T10:00:00,2024-12-15T00:46:08.866664,-2.5764,-17.3286,1
357325576,1918,Panama,2.0,False,container,large,10.8,148.1,2024-11-04T18:00:00,2024-11-04T19:32:09.751223,6.4147,-19.9208,0
414234470,14619,China,76.2,False,tanker,large,16.5,255.4,2024-06-27T01:00:00,2024-06-27T01:15:52.800326,35.6613,-5.2458,0
671956513,14124,Togo,32.3,False,tanker,medium,11.0,338.3,2024-03-08T02:00:00,2024-03-08T06:17:13.940587,-2.7533,57.5086,0
353796866,6418,Panama,202.4,False,tanker,large,7.4,312.9,2024-06-01T21:00:00,2024-06-02T14:46:41.782991,42.4385,132.2116,1
303454741,15742,USA,2.0,False,tanker,medium,4.2,149.5,2024-08-31T02:00:00,2024-08-31T04:32:56.765180,15.9696,66.1212,0
674749918,15000,Tanzania,57.0,False,cargo,VLCC,6.4,142.0,2024-08-05T15:00:00,2024-08-05T20:19:34.254060,1.906,4.2403,0
616829567,3400,Comoros,151.1,False,tanker,large,0.2,28.9,2024-11-10T00:00:00,2024-11-10T10:24:29.810623,37.1103,22.3043,1
674634165,14394,Tanzania,46.7,False,tanker,medium,14.5,45.2,2024-02-19T09:00:00,2024-02-19T11:22:02.589400,31.0179,-30.9376,0
440910559,18361,South Korea,69.0,False,bulk_carrier,small,5.1,301.2,2024-06-11T03:00:00,2024-06-11T03:06:00,6.5938,61.9381,0
671261938,2351,Togo,92.5,True,tanker,medium,2.9,190.2,2024-11-01T05:00:00,2024-11-01T22:57:10.161809,73.4443,31.398,1
239227076,5747,Greece,2.0,False,fishing,medium,10.8,191.5,2024-06-22T14:00:00,2024-06-22T18:25:25.178321,45.7408,-7.3057,0
412034908,2580,China,57.7,False,bulk_carrier,VLCC,11.5,322.4,2024-06-10T07:00:00,2024-06-10T10:24:53.358232,54.2341,142.9831,0
368514643,18066,USA,2.0,False,cargo,small,3.7,337.5,2024-05-31T18:00:00,2024-05-31T22:08:39.787125,43.6396,-9.3811,0
616429677,14296,Comoros,115.3,False,fishing,large,5.9,75.5,2024-02-24T05:00:00,2024-02-24T14:11:32.299191,31.1559,3.7466,0
538447857,16502,Marshall Islands,59.4,False,tanker,small,11.4,2.1,2024-04-17T09:00:00,2024-04-17T09:06:00,41.6025,2.5534,0
240957815,19565,Greece,58.3,False,container,medium,9.3,30.2,2024-06-22T08:00:00,2024-06-22T10:21:09.702742,2.1144,112.8379,0
239392949,805,Greece,63.7,True,bulk_carrier,large,9.9,46.2,2024-05-04T18:00:00,2024-05-04T18:06:00,37.1271,22.1943,0
259684347,11271,Norway,35.9,False,tanker,small,13.4,160.9,2024-11-24T11:00:00,2024-11-24T14:04:56.227613,32.1486,-21.163,0
671758403,1999,Togo,76.1,False,tanker,large,9.9,247.1,2024-01-16T02:00:00,2024-01-16T02:06:00,12.0426,59.018,0
219405455,14400,Denmark,2.0,False,cargo,small,8.5,156.1,2024-12-24T18:00:00,2024-12-24T19:18:59.614992,36.9485,22.2031,0
232572735,18712,UK,64.5,False,fishing,large,10.1,135.9,2024-06-21T22:00:00,2024-06-22T08:08:55.171430,33.5663,15.6005,0
511572835,1805,Palau,178.6,False,tanker,VLCC,2.5,267.7,2024-10-07T11:00:00,2024-10-08T09:20:14.113105,-2.5594,78.8857,1
671814432,2215,Togo,4.1,False,bulk_carrier,medium,6.4,20.8,2024-05-07T05:00:00,2024-05-07T07:54:07.110439,-1.5452,2.8309,0
511666641,2641,Palau,68.6,False,container,VLCC,9.1,61.6,2024-04-30T17:00:00,2024-04-30T19:11:13.095253,35.339,19.6752,0
538986956,16830,Marshall Islands,76.7,False,cargo,large,6.6,353.0,2024-06-19T11:00:00,2024-06-19T13:43:50.850719,34.3409,32.5341,0
366395374,145,USA,12.4,False,tanker,medium,9.4,56.5,2024-08-11T05:00:00,2024-08-11T07:48:56.006292,5.068,108.5768,0
637444447,18299,Liberia,85.3,False,fishing,medium,9.8,9.8,2024-02-16T17:00:00,2024-02-16T17:57:58.906188,5.4351,113.4492,0
565203697,4389,Singapore,83.2,False,fishing,small,8.2,101.2,2024-06-04T04:00:00,2024-06-04T05:51:48.864972,4.1246,0.1001,0
432667258,1104,Japan,225.9,False,tanker,VLCC,2.5,217.7,2024-08-14T02:00:00,2024-08-15T04:36:02.865933,4.6097,4.6415,1
233163471,10533,UK,132.7,False,tanker,medium,9.8,117.9,2024-09-03T07:00:00,2024-09-03T11:34:39.520108,11.6965,0.4334,0
674018484,13916,Tanzania,17.3,False,bulk_carrier,small,7.1,84.7,2024-12-23T07:00:00,2024-12-23T07:06:00,13.2222,-15.9289,0
674722157,15272,Tanzania,85.9,False,container,small,9.4,29.2,2024-05-09T21:00:00,2024-05-10T00:43:46.644950,21.5664,76.8691,0
671837327,14085,Togo,5.4,False,other,medium,12.9,250.1,2024-07-27T19:00:00,2024-07-28T00:47:01.771184,24.6055,74.8785,0
220186537,2380,Denmark,85.2,False,cargo,large,12.9,99.8,2024-12-24T07:00:00,2024-12-24T11:24:49.857192,43.0587,38.7598,0
637751443,1792,Liberia,2.0,False,other,large,3.7,343.7,2024-11-25T10:00:00,2024-11-25T14:22:19.266053,6.6728,-9.3671,0
354933526,16942,Panama,54.7,False,tanker,medium,15.8,35.7,2024-11-30T09:00:00,2024-11-30T12:14:21.531936,38.591,-28.5628,0
674301242,9961,Tanzania,13.6,False,tanker,VLCC,11.0,245.2,2024-10-17T22:00:00,2024-10-17T22:06:00,30.9087,0.3973,0
367585892,14018,USA,32.3,False,fishing,small,16.2,197.5,2024-04-12T19:00:00,2024-04-12T23:19:45.090939,0.5178,108.891,0
412160963,10907,China,82.9,False,container,small,3.0,111.5,2024-09-04T10:00:00,2024-09-04T10:06:00,17.8689,115.0915,0
440707498,15308,South Korea,51.1,True,tanker,medium,12.7,52.8,2024-07-20T11:00:00,2024-07-20T14:21:26.052640,17.2468,76.6252,0
564157085,1805,Singapore,27.8,False,cargo,large,11.5,56.6,2024-11-11T09:00:00,2024-11-11T12:39:52.358327,13.4665,-8.0035,0
674543961,1823,Tanzania,136.3,True,tanker,large,4.8,259.5,2024-12-04T19:00:00,2024-12-05T18:08:37.732518,-1.7436,-15.4298,1
563669707,14558,Singapore,20.8,False,cargo,medium,17.6,300.4,2024-11-22T07:00:00,2024-11-22T07:06:00,72.9965,31.8422,0
241548448,15073,Greece,37.2,False,cargo,small,3.2,83.9,2024-06-29T20:00:00,2024-06-29T20:06:00,1.9862,53.3452,0
440806382,8596,South Korea,43.5,False,cargo,VLCC,18.5,119.9,2024-10-30T08:00:00,2024-10-30T08:14:38.674988,17.2859,112.0957,0
538829666,19672,Marshall Islands,62.7,True,fishing,large,13.1,268.5,2024-09-04T02:00:00,2024-09-04T02:06:00,16.3372,114.6646,0
674742105,1735,Tanzania,93.0,False,bulk_carrier,medium,11.2,114.3,2024-06-21T00:00:00,2024-06-21T03:31:20.335178,-1.3382,-14.1405,0
241628150,1963,Greece,99.9,False,cargo,small,6.0,112.6,2024-09-11T15:00:00,2024-09-11T17:31:43.922457,6.7149,3.4703,0
413973430,6950,China,111.0,False,cargo,medium,14.3,138.5,2024-04-03T14:00:00,2024-04-03T22:17:33.601402,5.5573,111.0816,0
412132523,13351,China,33.2,True,cargo,medium,6.4,106.8,2024-05-11T23:00:00,2024-05-12T03:19:05.641612,36.483,22.77,0
259724044,18946,Norway,67.3,False,cargo,medium,7.4,277.9,2024-11-07T19:00:00,2024-11-07T19:06:00,5.3639,106.1094,0
564532249,10760,Singapore,92.6,False,cargo,large,4.1,269.0,2024-10-16T11:00:00,2024-10-16T11:16:12.532272,-1.5526,77.55,0
441989775,8353,South Korea,26.1,False,fishing,medium,10.0,267.8,2024-09-03T08:00:00,2024-09-03T08:06:00,5.8043,113.0226,0
511937238,14891,Palau,121.9,False,cargo,medium,5.9,16.0,2024-07-14T21:00:00,2024-07-15T06:07:42.110340,11.0916,67.9665,0
220698570,5388,Denmark,56.5,False,cargo,medium,9.1,20.4,2024-06-08T15:00:00,2024-06-08T15:06:00,10.348,108.6862,0
355896348,3972,Panama,230.4,True,tanker,large,2.4,128.4,2024-01-11T13:00:00,2024-01-11T13:30:00,53.6695,142.6678,1
441582277,12224,South Korea,2.0,False,cargo,medium,13.7,267.0,2024-08-13T04:00:00,2024-08-13T04:06:00,45.022,-26.0077,0
671582182,4384,Togo,5.8,False,bulk_carrier,medium,0.1,190.7,2024-06-30T00:00:00,2024-06-30T06:40:51.523714,42.0859,-19.3416,0
220183593,4516,Denmark,2.0,False,cargo,medium,9.4,166.9,2024-10-08T17:00:00,2024-10-08T19:18:04.495755,11.9067,114.9044,0
613333150,12123,Cameroon,63.7,False,cargo,large,6.2,166.7,2024-11-24T11:00:00,2024-11-24T12:33:28.054490,5.6668,111.4815,0
674971017,1816,Tanzania,311.8,True,tanker,VLCC,4.1,145.4,2024-08-02T02:00:00,2024-08-03T03:31:12.484522,12.1822,117.7158,1
636704399,5467,Liberia,78.0,True,tanker,large,3.8,136.8,2024-05-30T19:00:00,2024-05-31T20:55:08.371863,36.6662,21.9327,1
431795780,12517,Japan,98.4,False,bulk_carrier,small,8.9,328.1,2024-02-03T14:00:00,2024-02-03T16:16:30.684940,0.8456,-9.1623,0
232602757,2360,UK,109.4,False,tanker,medium,5.2,242.4,2024-03-25T16:00:00,2024-03-26T22:22:42.474151,-4.7118,50.1981,1
431249973,19546,Japan,89.5,False,bulk_carrier,VLCC,9.9,118.2,2024-10-06T12:00:00,2024-10-06T14:51:42.560090,36.3108,-17.1048,0
351729123,9999,Panama,93.1,False,cargo,large,8.7,6.3,2024-07-02T08:00:00,2024-07-02T08:06:00,32.2728,-38.1902,0
219912503,3581,Denmark,154.5,False,tanker,VLCC,5.2,27.3,2024-01-14T11:00:00,2024-01-16T09:10:03.508833,52.4195,132.8702,1
538443823,18421,Marshall Islands,80.5,False,other,large,15.6,336.4,2024-04-28T00:00:00,2024-04-28T06:39:59.603772,18.158,114.8323,0
613566626,4774,Cameroon,41.3,False,cargo,VLCC,7.5,182.9,2024-05-20T12:00:00,2024-05-20T13:13:45.955419,33.99,18.3865,0
538269176,2222,Marshall Islands,141.6,False,tanker,large,5.5,127.2,2024-07-19T08:00:00,2024-07-19T08:30:00,36.2689,5.9097,1
441003398,13785,South Korea,132.7,False,tanker,small,8.3,13.7,2024-12-30T18:00:00,2024-12-30T18:40:36.671493,7.0756,59.5697,0
355401513,4247,Panama,40.5,True,tanker,VLCC,5.2,171.1,2024-12-10T16:00:00,2024-12-10T16:30:00,45.2764,38.43,1
564247571,5408,Singapore,78.9,False,tanker,VLCC,6.2,170.9,2024-04-14T13:00:00,2024-04-14T13:06:00,0.0575,-3.0204,0
511497984,3394,Palau,231.9,True,tanker,VLCC,0.0,335.7,2024-09-05T09:00:00,2024-09-05T15:16:00.886213,25.8007,56.583,1
626718436,15438,Gabon,66.3,False,cargo,medium,9.4,354.9,2024-05-01T14:00:00,2024-05-01T14:06:00,13.0276,-16.2245,0
432576218,8381,Japan,78.0,False,container,medium,5.3,231.0,2024-06-27T17:00:00,2024-06-27T20:18:37.170630,39.1702,33.4685,0
353661086,16629,Panama,68.8,False,bulk_carrier,large,7.8,26.7,2024-02-29T02:00:00,2024-02-29T04:07:18.340820,0.3466,117.0412,0
